customer_id,recency_days,frequency,monetary,first_order,country,channel,tenure_days,avg_order_value,r_score,f_score,m_score,rfm_score,segment
C51492,15,1,13.98,2024-12-17,Netherlands,Organic Search,15,13.98,5,1,1,7,New / Promising
C51493,10,2,1007.52,2024-06-25,Netherlands,Organic Search,190,503.76,5,3,5,13,Loyal
C51494,108,2,563.4,2023-08-27,Spain,Email,493,281.7,3,3,4,10,Loyal
C51496,220,2,99.25,2023-12-09,Austria,Paid Social,389,49.625,2,3,1,6,At Risk
C51497,529,1,234.42,2023-07-22,Netherlands,Paid Social,529,234.42,1,1,2,4,Hibernating
C51499,21,3,886.49,2024-11-23,Spain,Email,39,295.49666666666667,5,4,4,13,Champions
C51501,130,5,1117.1399999999999,2024-05-16,Germany,Referral,230,223.42799999999997,3,5,5,13,Loyal
C51502,115,2,1107.9199999999998,2024-05-31,Germany,Email,215,553.9599999999999,3,3,5,11,Loyal
C51503,482,1,155.59,2023-09-07,Italy,Direct,482,155.59,1,1,2,4,Hibernating
C51504,215,1,468.84,2024-05-31,Italy,Referral,215,468.84,2,1,3,6,Hibernating
C51505,323,1,85.12,2024-02-13,Italy,Organic Search,323,85.12,1,1,1,3,Hibernating
C51506,197,2,240.13,2024-06-12,Germany,Direct,203,120.065,2,3,2,7,At Risk
C51507,208,4,734.93,2023-04-23,Germany,Direct,619,183.7325,2,5,4,11,At Risk
C51508,20,11,3071.46,2024-09-24,Germany,Paid Social,99,279.2236363636364,5,5,5,15,Champions
C51509,2,1,534.26,2024-12-30,Austria,Organic Search,2,534.26,5,1,3,9,New / Promising
C51512,34,2,329.64,2024-06-29,Germany,Referral,186,164.82,4,3,3,10,Loyal
C51513,18,1,196.57999999999998,2024-12-14,France,Paid Social,18,196.57999999999998,5,1,2,8,New / Promising
C51514,83,1,68.39,2024-10-10,Germany,Organic Search,83,68.39,3,1,1,5,Needs Attention
C51515,17,2,367.64,2024-11-08,Germany,Organic Search,54,183.82,5,3,3,11,Loyal
C51517,489,1,290.83000000000004,2023-08-31,Spain,Organic Search,489,290.83000000000004,1,1,2,4,Hibernating
C51518,87,1,636.9399999999999,2024-10-06,Austria,Referral,87,636.9399999999999,3,1,4,8,Needs Attention
C51519,84,2,322.48,2023-08-17,Italy,Organic Search,503,161.24,3,3,3,9,Loyal
C51520,89,5,1485.48,2023-11-10,France,Paid Social,418,297.096,3,5,5,13,Loyal
C51522,2,1,769.18,2024-12-30,Germany,Organic Search,2,769.18,5,1,4,10,New / Promising
C51523,13,3,926.24,2024-08-03,Netherlands,Email,151,308.74666666666667,5,4,4,13,Champions
C51525,37,1,87.24,2024-11-25,Austria,Organic Search,37,87.24,4,1,1,6,New / Promising
C51528,23,1,292.44,2024-12-09,Germany,Email,23,292.44,5,1,2,8,New / Promising
C51529,76,1,168.69,2024-10-17,France,Paid Social,76,168.69,3,1,2,6,Needs Attention
C51530,12,1,196.17,2024-12-20,Germany,Referral,12,196.17,5,1,2,8,New / Promising
C51532,23,1,390.01,2024-12-09,Netherlands,Organic Search,23,390.01,5,1,3,9,New / Promising
C51534,689,1,60.88,2023-02-12,Austria,Email,689,60.88,1,1,1,3,Hibernating
C51538,253,2,958.01,2024-02-17,France,Email,319,479.005,2,3,4,9,At Risk
C51540,105,2,248.35,2023-05-03,Germany,Paid Social,609,124.175,3,3,2,8,Potential Loyal
C51541,57,2,207.8,2024-10-31,Austria,Email,62,103.9,3,3,2,8,Potential Loyal
C51542,397,1,11.19,2023-12-01,Spain,Organic Search,397,11.19,1,1,1,3,Hibernating
C51544,2,3,475.46000000000004,2024-10-23,Austria,Organic Search,70,158.48666666666668,5,4,3,12,Loyal
C51545,75,1,24.8,2024-10-18,France,Direct,75,24.8,3,1,1,5,Needs Attention
C51546,165,2,112.56,2024-06-14,Austria,Organic Search,201,56.28,2,3,1,6,At Risk
C51547,484,1,278.05,2023-09-05,Netherlands,Organic Search,484,278.05,1,1,2,4,Hibernating
C51549,19,1,26.92,2024-12-13,Germany,Organic Search,19,26.92,5,1,1,7,New / Promising
C51553,57,5,1246.36,2023-10-10,Spain,Organic Search,449,249.272,3,5,5,13,Loyal
C51554,32,5,1066.13,2023-11-28,Netherlands,Organic Search,400,213.22600000000003,4,5,5,14,Champions
C51556,6,5,1504.97,2024-01-11,Germany,Organic Search,356,300.994,5,5,5,15,Champions
C51557,22,2,315.81,2024-01-08,Netherlands,Email,359,157.905,5,3,3,11,Loyal
C51559,15,2,1004.1400000000001,2024-10-26,France,Referral,67,502.07000000000005,5,3,5,13,Loyal
C51560,243,1,67.35,2024-05-03,France,Organic Search,243,67.35,2,1,1,4,Hibernating
C51562,89,4,1871.06,2023-02-11,Netherlands,Email,690,467.765,3,5,5,13,Loyal
C51563,176,1,89.0,2024-07-09,Spain,Organic Search,176,89.0,2,1,1,4,Hibernating
C51564,597,1,103.69999999999999,2023-05-15,Germany,Paid Social,597,103.69999999999999,1,1,1,3,Hibernating
C51565,288,1,518.4,2024-03-19,Austria,Referral,288,518.4,1,1,3,5,Hibernating
C51566,264,4,984.56,2023-01-15,France,Paid Social,717,246.14,1,5,5,11,At Risk
C51567,18,4,690.64,2023-09-29,Germany,Paid Social,460,172.66,5,5,4,14,Champions
C51569,135,3,308.27,2023-06-17,Austria,Organic Search,564,102.75666666666666,3,4,3,10,Loyal
C51570,32,4,311.78,2024-07-28,France,Direct,157,77.945,4,5,3,12,Loyal
C51571,100,3,632.85,2023-11-19,Austria,Organic Search,409,210.95000000000002,3,4,4,11,Loyal
C51572,12,5,786.23,2024-06-07,Germany,Organic Search,208,157.246,5,5,4,14,Champions
C51574,60,4,507.21,2023-09-11,Germany,Paid Social,478,126.8025,3,5,3,11,Loyal
C51575,213,3,995.22,2024-05-03,Germany,Direct,243,331.74,2,4,5,11,At Risk
C51576,32,1,19.2,2024-11-30,Netherlands,Referral,32,19.2,4,1,1,6,New / Promising
C51577,14,5,2356.91,2023-07-06,Spain,Direct,545,471.38199999999995,5,5,5,15,Champions
C51578,36,3,533.62,2023-09-14,Austria,Paid Social,475,177.87333333333333,4,4,3,11,Loyal
C51579,12,2,583.53,2024-11-21,Germany,Paid Social,41,291.765,5,3,4,12,Loyal
C51580,224,1,612.73,2024-05-22,Germany,Paid Social,224,612.73,2,1,4,7,Can't Lose Them
C51582,97,5,723.49,2023-10-15,Netherlands,Direct,444,144.698,3,5,4,12,Loyal
C51583,173,3,832.26,2023-12-09,Germany,Paid Social,389,277.42,2,4,4,10,At Risk
C51584,28,2,277.39,2024-11-29,France,Paid Social,33,138.695,4,3,2,9,Potential Loyal
C51585,31,2,919.9200000000001,2024-11-16,Austria,Paid Social,46,459.96000000000004,4,3,4,11,Loyal
C51586,156,2,284.44,2023-09-17,Netherlands,Referral,472,142.22,2,3,2,7,At Risk
C51587,8,1,21.33,2024-12-24,Germany,Organic Search,8,21.33,5,1,1,7,New / Promising
C51590,549,1,78.87,2023-07-02,France,Referral,549,78.87,1,1,1,3,Hibernating
C51592,676,1,741.42,2023-02-25,Spain,Organic Search,676,741.42,1,1,4,6,Can't Lose Them
C51594,55,2,693.3,2024-09-01,France,Direct,122,346.65,3,3,4,10,Loyal
C51595,91,3,465.83,2024-05-02,Germany,Direct,244,155.27666666666667,3,4,3,10,Loyal
C51596,180,1,264.83,2024-07-05,Germany,Email,180,264.83,2,1,2,5,Hibernating
C51597,203,1,287.02,2024-06-12,Germany,Organic Search,203,287.02,2,1,2,5,Hibernating
C51598,82,2,1850.96,2023-12-30,Germany,Organic Search,368,925.48,3,3,5,11,Loyal
C51600,385,1,393.68,2023-12-13,France,Organic Search,385,393.68,1,1,3,5,Hibernating
C51601,201,1,47.24,2024-06-14,Spain,Email,201,47.24,2,1,1,4,Hibernating
C51602,262,1,205.17,2024-04-14,Italy,Referral,262,205.17,2,1,2,5,Hibernating
C51603,91,1,703.26,2024-10-02,Germany,Paid Social,91,703.26,3,1,4,8,Needs Attention
C51604,120,1,590.95,2024-09-03,Germany,Paid Social,120,590.95,3,1,4,8,Needs Attention
C51605,21,6,1360.6699999999998,2024-05-17,Austria,Organic Search,229,226.7783333333333,5,5,5,15,Champions
C51607,66,1,105.8,2024-10-27,Spain,Email,66,105.8,3,1,1,5,Needs Attention
C51608,245,2,75.06,2024-04-19,Germany,Paid Social,257,37.53,2,3,1,6,At Risk
C51609,23,1,311.59000000000003,2024-12-09,Germany,Organic Search,23,311.59000000000003,5,1,3,9,New / Promising
C51610,17,1,73.88,2024-12-15,Germany,Organic Search,17,73.88,5,1,1,7,New / Promising
C51611,1,4,679.0699999999999,2024-12-30,Spain,Organic Search,2,169.76749999999998,5,5,4,14,Champions
C51612,409,1,1272.96,2023-11-19,Netherlands,Email,409,1272.96,1,1,5,7,Can't Lose Them
C51613,543,1,87.86,2023-07-08,France,Email,543,87.86,1,1,1,3,Hibernating
C51614,29,1,42.59,2024-12-03,France,Paid Social,29,42.59,4,1,1,6,New / Promising
C51617,3,2,1266.29,2024-12-28,Germany,Paid Social,4,633.145,5,3,5,13,Loyal
C51618,6,3,512.38,2024-12-22,Netherlands,Organic Search,10,170.79333333333332,5,4,3,12,Loyal
C51620,244,1,305.36,2024-05-02,Netherlands,Organic Search,244,305.36,2,1,3,6,Hibernating
C51622,30,2,726.0,2024-12-01,Spain,Organic Search,31,363.0,4,3,4,11,Loyal
C51624,36,6,1753.11,2023-08-23,Germany,Organic Search,497,292.185,4,5,5,14,Champions
C51625,81,2,104.69999999999999,2024-09-26,Germany,Direct,97,52.349999999999994,3,3,1,7,Needs Attention
C51628,7,2,202.39,2024-12-24,Germany,Email,8,101.195,5,3,2,10,Potential Loyal
C51630,24,4,873.12,2024-10-12,Germany,Organic Search,81,218.28,4,5,4,13,Champions
C51631,120,1,764.54,2024-09-03,France,Paid Social,120,764.54,3,1,4,8,Needs Attention
C51632,192,1,164.98000000000002,2024-06-23,Netherlands,Referral,192,164.98000000000002,2,1,2,5,Hibernating
C51634,75,2,470.2,2024-06-06,Austria,Organic Search,209,235.1,3,3,3,9,Loyal
C51635,389,1,168.42000000000002,2023-12-09,Germany,Paid Social,389,168.42000000000002,1,1,2,4,Hibernating
C51636,138,6,735.3,2024-03-23,Germany,Organic Search,284,122.55,2,5,4,11,At Risk
C51640,301,1,1586.64,2024-03-06,France,Organic Search,301,1586.64,1,1,5,7,Can't Lose Them
C51641,67,4,1249.1799999999998,2023-07-10,Germany,Direct,541,312.29499999999996,3,5,5,13,Loyal
C51644,36,5,1340.9,2024-08-11,Spain,Organic Search,143,268.18,4,5,5,14,Champions
C51645,389,2,677.98,2023-05-23,Germany,Direct,589,338.99,1,3,4,8,At Risk
C51646,40,4,1565.76,2023-10-29,Italy,Email,430,391.44,4,5,5,14,Champions
C51649,49,2,229.26999999999998,2024-10-15,Spain,Direct,78,114.63499999999999,4,3,2,9,Potential Loyal
C51650,111,2,744.06,2024-06-10,Germany,Paid Social,205,372.03,3,3,4,10,Loyal
C51652,90,1,168.41,2024-10-03,Germany,Email,90,168.41,3,1,2,6,Needs Attention
C51654,533,1,86.88,2023-07-18,France,Email,533,86.88,1,1,1,3,Hibernating
C51655,29,2,787.0799999999999,2023-07-02,Germany,Direct,549,393.53999999999996,4,3,4,11,Loyal
C51656,187,1,617.01,2024-06-28,Spain,Organic Search,187,617.01,2,1,4,7,Can't Lose Them
C51658,135,1,232.11,2024-08-19,Germany,Email,135,232.11,3,1,2,6,Needs Attention
C51660,32,4,261.13,2024-02-03,France,Email,333,65.2825,4,5,2,11,Potential Loyal
C51663,203,4,997.95,2023-03-07,Netherlands,Referral,666,249.4875,2,5,5,12,At Risk
C51665,37,1,238.82,2024-11-25,Germany,Direct,37,238.82,4,1,2,7,New / Promising
C51666,160,1,45.61,2024-07-25,Italy,Organic Search,160,45.61,2,1,1,4,Hibernating
C51667,251,3,172.68,2023-04-08,Germany,Email,634,57.56,2,4,2,8,At Risk
C51669,22,4,803.23,2024-03-05,Germany,Organic Search,302,200.8075,5,5,4,14,Champions
C51670,31,3,733.79,2023-05-19,Germany,Paid Social,593,244.59666666666666,4,4,4,12,Champions
C51671,427,4,1497.49,2023-02-05,Netherlands,Organic Search,696,374.3725,1,5,5,11,At Risk
C51673,108,2,817.12,2024-06-01,Austria,Paid Social,214,408.56,3,3,4,10,Loyal
C51674,74,2,450.56,2024-10-02,Spain,Organic Search,91,225.28,3,3,3,9,Loyal
C51676,14,3,786.83,2024-08-30,France,Organic Search,124,262.2766666666667,5,4,4,13,Champions
C51678,9,2,328.08,2024-02-27,Austria,Email,309,164.04,5,3,3,11,Loyal
C51681,342,1,55.26,2024-01-25,Germany,Direct,342,55.26,1,1,1,3,Hibernating
C51682,262,3,265.57,2023-01-08,Austria,Email,724,88.52333333333333,2,4,2,8,At Risk
C51683,156,1,307.52,2024-07-29,Austria,Organic Search,156,307.52,2,1,3,6,Hibernating
C51684,137,1,1337.3100000000002,2024-08-17,Spain,Referral,137,1337.3100000000002,2,1,5,8,Can't Lose Them
C51687,36,2,305.31,2024-01-13,Germany,Email,354,152.655,4,3,3,10,Loyal
C51688,47,7,2086.17,2024-07-07,Germany,Paid Social,178,298.0242857142857,4,5,5,14,Champions
C51691,299,3,381.43,2023-01-03,France,Organic Search,729,127.14333333333333,1,4,3,8,At Risk
C51692,40,5,824.81,2023-06-10,Germany,Organic Search,571,164.962,4,5,4,13,Champions
C51693,10,1,971.01,2024-12-22,Germany,Organic Search,10,971.01,5,1,5,11,New / Promising
C51694,307,1,315.83,2024-02-29,Netherlands,Referral,307,315.83,1,1,3,5,Hibernating
C51695,114,1,77.57,2024-09-09,Spain,Email,114,77.57,3,1,1,5,Needs Attention
C51699,74,1,183.69,2024-10-19,Austria,Email,74,183.69,3,1,2,6,Needs Attention
C51703,14,1,210.68,2024-12-18,Netherlands,Organic Search,14,210.68,5,1,2,8,New / Promising
C51705,5,3,221.93,2024-11-22,Netherlands,Paid Social,40,73.97666666666667,5,4,2,11,Potential Loyal
C51706,16,2,509.31,2024-12-10,Germany,Organic Search,22,254.655,5,3,3,11,Loyal
C51707,191,2,892.46,2024-05-08,France,Direct,238,446.23,2,3,4,9,At Risk
C51710,33,1,28.59,2024-11-29,France,Email,33,28.59,4,1,1,6,New / Promising
C51711,21,2,132.94,2024-12-09,Netherlands,Paid Social,23,66.47,5,3,2,10,Potential Loyal
C51712,12,2,1530.9499999999998,2024-07-26,France,Referral,159,765.4749999999999,5,3,5,13,Loyal
C51714,15,2,293.02,2024-09-13,Netherlands,Paid Social,110,146.51,5,3,2,10,Potential Loyal
C51716,40,1,190.57999999999998,2024-11-22,Germany,Paid Social,40,190.57999999999998,4,1,2,7,New / Promising
C51717,32,3,570.23,2023-04-11,Germany,Paid Social,631,190.07666666666668,4,4,4,12,Champions
C51718,17,5,1349.73,2024-04-19,France,Organic Search,257,269.946,5,5,5,15,Champions
C51720,33,2,718.72,2024-04-25,Netherlands,Organic Search,251,359.36,4,3,4,11,Loyal
C51722,77,2,486.87,2024-04-22,Austria,Paid Social,254,243.435,3,3,3,9,Loyal
C51724,294,5,3081.59,2023-07-03,Netherlands,Organic Search,548,616.318,1,5,5,11,At Risk
C51729,221,1,40.32,2024-05-25,Italy,Paid Social,221,40.32,2,1,1,4,Hibernating
C51730,85,3,362.99,2023-12-19,Italy,Email,379,120.99666666666667,3,4,3,10,Loyal
C51732,164,1,309.15999999999997,2024-07-21,Austria,Email,164,309.15999999999997,2,1,3,6,Hibernating
C51733,21,4,928.51,2024-11-23,Germany,Referral,39,232.1275,5,5,4,14,Champions
C51734,187,1,85.12,2024-06-28,Germany,Organic Search,187,85.12,2,1,1,4,Hibernating
C51736,30,1,8.54,2024-12-02,France,Organic Search,30,8.54,4,1,1,6,New / Promising
C51741,5,3,479.46,2024-10-27,Germany,Direct,66,159.82,5,4,3,12,Loyal
C51743,186,2,799.08,2024-04-21,Germany,Referral,255,399.54,2,3,4,9,At Risk
C51744,3,1,21.33,2024-12-29,Italy,Paid Social,3,21.33,5,1,1,7,New / Promising
C51745,340,1,283.46,2024-01-27,France,Paid Social,340,283.46,1,1,2,4,Hibernating
C51746,234,1,309.34000000000003,2024-05-12,Germany,Organic Search,234,309.34000000000003,2,1,3,6,Hibernating
C51747,119,1,335.79,2024-09-04,Netherlands,Paid Social,119,335.79,3,1,3,7,Needs Attention
C51748,650,1,576.42,2023-03-23,Italy,Paid Social,650,576.42,1,1,4,6,Can't Lose Them
C51749,126,1,1191.95,2024-08-28,Spain,Organic Search,126,1191.95,3,1,5,9,Needs Attention
C51750,78,2,924.29,2024-06-15,France,Paid Social,200,462.145,3,3,4,10,Loyal
C51751,20,4,1084.96,2024-07-08,Germany,Paid Social,177,271.24,5,5,5,15,Champions
C51753,616,1,443.0,2023-04-26,Austria,Organic Search,616,443.0,1,1,3,5,Hibernating
C51754,15,3,1578.26,2024-09-25,Spain,Paid Social,98,526.0866666666667,5,4,5,14,Champions
C51756,34,1,158.70999999999998,2024-11-28,France,Email,34,158.70999999999998,4,1,2,7,New / Promising
C51759,247,2,1017.6800000000001,2024-04-19,Germany,Organic Search,257,508.84000000000003,2,3,5,10,At Risk
C51761,33,2,598.18,2024-09-18,France,Organic Search,105,299.09,4,3,4,11,Loyal
C51762,22,5,1172.16,2023-07-14,Netherlands,Paid Social,537,234.43200000000002,5,5,5,15,Champions
C51763,654,1,76.49,2023-03-19,Spain,Direct,654,76.49,1,1,1,3,Hibernating
C51764,34,2,373.57,2023-01-02,Austria,Organic Search,730,186.785,4,3,3,10,Loyal
C51766,3,4,1850.53,2023-12-11,Austria,Email,387,462.6325,5,5,5,15,Champions
C51767,31,2,184.35999999999999,2024-01-27,Germany,Paid Social,340,92.17999999999999,4,3,2,9,Potential Loyal
C51768,216,1,349.72,2024-05-30,Germany,Organic Search,216,349.72,2,1,3,6,Hibernating
C51769,25,2,299.85,2024-03-29,Netherlands,Organic Search,278,149.925,4,3,3,10,Loyal
C51770,50,2,459.08,2023-11-28,Germany,Direct,400,229.54,4,3,3,10,Loyal
C51771,155,2,389.6,2024-07-07,Germany,Organic Search,178,194.8,2,3,3,8,At Risk
C51772,320,3,910.6800000000001,2023-06-06,Germany,Email,575,303.56,1,4,4,9,At Risk
C51775,39,2,324.3,2024-01-15,Italy,Email,352,162.15,4,3,3,10,Loyal
C51776,288,1,76.29,2024-03-19,Italy,Organic Search,288,76.29,1,1,1,3,Hibernating
C51778,167,2,632.1,2024-07-02,Germany,Paid Social,183,316.05,2,3,4,9,At Risk
C51779,437,2,1701.33,2023-02-17,Spain,Direct,684,850.665,1,3,5,9,At Risk
C51780,220,1,29.5,2024-05-26,Spain,Organic Search,220,29.5,2,1,1,4,Hibernating
C51781,94,1,65.57,2024-09-29,Spain,Organic Search,94,65.57,3,1,1,5,Needs Attention
C51782,120,1,129.14000000000001,2024-09-03,Germany,Direct,120,129.14000000000001,3,1,2,6,Needs Attention
C51783,449,1,382.73,2023-10-10,Germany,Organic Search,449,382.73,1,1,3,5,Hibernating
C51784,112,2,1479.95,2023-12-14,Italy,Direct,384,739.975,3,3,5,11,Loyal
C51785,33,2,505.22,2024-10-23,Germany,Email,70,252.61,4,3,3,10,Loyal
C51787,36,1,137.38,2024-11-26,France,Referral,36,137.38,4,1,2,7,New / Promising
C51788,417,1,75.06,2023-11-11,Germany,Email,417,75.06,1,1,1,3,Hibernating
C51790,257,3,662.72,2023-06-03,Italy,Direct,578,220.90666666666667,2,4,4,10,At Risk
C51792,32,4,357.52,2024-11-24,Spain,Direct,38,89.38,4,5,3,12,Loyal
C51795,55,4,836.52,2024-07-08,France,Paid Social,177,209.13,3,5,4,12,Loyal
C51796,156,3,745.46,2024-06-26,France,Organic Search,189,248.48666666666668,2,4,4,10,At Risk
C51798,17,2,294.51,2024-12-06,Austria,Email,26,147.255,5,3,3,11,Loyal
C51799,18,3,648.53,2024-11-09,Italy,Email,53,216.17666666666665,5,4,4,13,Champions
C51800,6,1,336.97,2024-12-26,France,Paid Social,6,336.97,5,1,3,9,New / Promising
C51801,657,1,107.35,2023-03-16,Germany,Paid Social,657,107.35,1,1,1,3,Hibernating
C51802,20,3,116.94999999999999,2024-10-31,Germany,Email,62,38.98333333333333,5,4,1,10,New / Promising
C51803,220,2,474.52000000000004,2023-12-18,Germany,Paid Social,380,237.26000000000002,2,3,3,8,At Risk
C51804,372,1,98.13,2023-12-26,Germany,Direct,372,98.13,1,1,1,3,Hibernating
C51806,9,3,649.72,2024-12-20,France,Organic Search,12,216.57333333333335,5,4,4,13,Champions
C51809,19,1,211.11,2024-12-13,Germany,Paid Social,19,211.11,5,1,2,8,New / Promising
C51810,32,4,604.18,2023-08-21,Germany,Referral,499,151.045,4,5,4,13,Champions
C51811,27,2,143.22,2024-07-21,Germany,Organic Search,164,71.61,4,3,2,9,Potential Loyal
C51813,206,3,268.7,2023-11-22,France,Paid Social,406,89.56666666666666,2,4,2,8,At Risk
C51814,19,2,368.04999999999995,2024-09-30,Germany,Referral,93,184.02499999999998,5,3,3,11,Loyal
C51816,46,1,105.35000000000001,2024-11-16,Netherlands,Direct,46,105.35000000000001,4,1,1,6,New / Promising
C51817,48,8,2361.46,2023-07-17,Germany,Paid Social,534,295.1825,4,5,5,14,Champions
C51818,220,1,71.39,2024-05-26,Germany,Referral,220,71.39,2,1,1,4,Hibernating
C51819,100,2,507.36,2024-09-19,Germany,Organic Search,104,253.68,3,3,3,9,Loyal
C51820,63,1,143.28,2024-10-30,Germany,Email,63,143.28,3,1,2,6,Needs Attention
C51821,5,4,236.53,2024-11-20,Spain,Direct,42,59.1325,5,5,2,12,Potential Loyal
C51824,479,1,642.56,2023-09-10,Germany,Organic Search,479,642.56,1,1,4,6,Can't Lose Them
C51825,158,4,935.61,2023-08-02,Germany,Organic Search,518,233.9025,2,5,4,11,At Risk
C51826,35,10,1368.76,2024-08-20,Spain,Paid Social,134,136.876,4,5,5,14,Champions
C51827,536,1,32.89,2023-07-15,Germany,Direct,536,32.89,1,1,1,3,Hibernating
C51828,169,3,463.01,2023-04-24,Germany,Paid Social,618,154.33666666666667,2,4,3,9,At Risk
C51830,105,1,34.94,2024-09-18,Austria,Organic Search,105,34.94,3,1,1,5,Needs Attention
C51831,154,3,556.93,2023-12-01,France,Referral,397,185.64333333333332,2,4,4,10,At Risk
C51832,5,1,680.1699999999998,2024-12-27,Netherlands,Email,5,680.1699999999998,5,1,4,10,New / Promising
C51833,373,4,930.4000000000001,2023-05-06,Germany,Organic Search,606,232.60000000000002,1,5,4,10,At Risk
C51834,209,3,500.07000000000005,2023-06-27,Germany,Email,554,166.69000000000003,2,4,3,9,At Risk
C51835,480,2,676.85,2023-04-26,Spain,Email,616,338.425,1,3,4,8,At Risk
C51836,69,1,1124.31,2024-10-24,Germany,Paid Social,69,1124.31,3,1,5,9,Needs Attention
C51837,488,1,272.21,2023-09-01,Germany,Organic Search,488,272.21,1,1,2,4,Hibernating
C51838,140,3,1511.54,2024-02-25,France,Organic Search,311,503.84666666666664,2,4,5,11,At Risk
C51840,41,1,1241.1999999999998,2024-11-21,Germany,Email,41,1241.1999999999998,4,1,5,10,New / Promising
C51841,534,2,764.54,2023-05-08,Austria,Referral,604,382.27,1,3,4,8,At Risk
C51845,88,1,346.85,2024-10-05,Austria,Paid Social,88,346.85,3,1,3,7,Needs Attention
C51846,85,1,179.6,2024-10-08,Germany,Email,85,179.6,3,1,2,6,Needs Attention
C51848,102,2,1146.4099999999999,2024-01-25,Netherlands,Organic Search,342,573.2049999999999,3,3,5,11,Loyal
C51850,5,5,1223.1299999999999,2024-11-24,Italy,Direct,38,244.62599999999998,5,5,5,15,Champions
C51851,34,5,981.5799999999999,2023-06-23,Germany,Email,558,196.31599999999997,4,5,5,14,Champions
C51852,30,4,507.19,2024-04-14,Germany,Organic Search,262,126.7975,4,5,3,12,Loyal
C51853,74,1,382.78,2024-10-19,France,Direct,74,382.78,3,1,3,7,Needs Attention
C51856,26,5,930.31,2024-04-26,Germany,Direct,250,186.06199999999998,4,5,4,13,Champions
C51858,37,1,297.69,2024-11-25,Spain,Direct,37,297.69,4,1,3,8,New / Promising
C51859,14,2,379.32,2024-12-04,Spain,Referral,28,189.66,5,3,3,11,Loyal
C51860,329,1,57.35,2024-02-07,France,Email,329,57.35,1,1,1,3,Hibernating
