order_id,order_line,order_date,customer_id,product_id,quantity,unit_price,discount_pct,unit_cost,status
O204497,1,30/08/2024,C53013,P1091,1,23.72,0.0,9.49,completed
O203175,1,14/06/2024,C52094,P1074,4,79.32,0.0,51.56,completed
O200087,3,2024-10-17,C50063,P1058,2,64.89,0.0,31.15,completed
O205033,2,2024-12-04,C53401,P1034,1,29.6,10.0,20.39,completed
O205221,3,2024-12-04,C53545,P1025,2,35.89,10.0,24.73,
O201011,2,2023-07-30,C50693,P1092,2,17.47,0.0,6.99,returned
O201685,1,2024-12-03,C51090,P1037,1,37.34,20.0,28.94,completed
O202660,3,2023-10-10,C51783,P1023,1,355.1,0.0,276.98,completed
O202119,1,2024-12-03,C51418,P1107,1,8.7,30.0,4.97,completed
O200142,2,"Aug 28, 2024",C50098,P1053,1,17.19,0.0,8.25,completed
O205379,2,2024-12-13,C53657,P1058,1,58.4,10.0,31.15,completed
O203765,1,2024-12-08,C52496,P1010,1,79.37,30.0,88.44,completed
O205659,3,2024-12-27,C53860,P1064,1,40.95,5.0,20.69,completed
O201669,3,2024-08-16,C51075,P1058,3,64.89,0.0,31.15,completed
O202715,2,2024-11-14,C51817,P1054,2,28.68,0.0,13.77,completed
O204616,2,2024-11-20,C53097,P1055,2,26.8,0.0,12.86,completed
O202084,1,21/12/2024,C51390,P1042,3,64.82,0.0,40.19,completed
O200384,1,09/10/2023,C50277,P1068,1,24.21,10.0,12.91,returned
O202363,1,2024-08-29,C51575,P1096,1,10.19,0.0,4.08,returned
O201068,1,01/10/2023,C50717,P1095,-2,9.25,0.0,3.7,returned
O202425,1,2024-12-31,C51611,P1078,1,65.84,0.0,42.8,completed
O201474,2,09/11/2024,C50967,P1074,2,79.32,0.0,51.56,completed
O200146,1,09/07/2024,C50101,P1104,1,23.19,5.0,9.76,completed
O202083,3,2024-05-26,C51386,P1059,1,20.19,10.0,10.77,completed
O204288,2,2024-12-08,C52855,P1002,1,81.85,20.0,79.8,completed
O202044,2,2024-06-28,C51369,P1077,2,47.7,0.0,31.01,completed
O202743,2,2023-06-04,C51828,P1112,4,27.63,0.0,,returned
O202281,2,2023-11-10,C51520,P1113,1,17.32,5.0,10.21,completed
O202250,2,12/06/2024,C51506,P1087,2,46.61,,30.3,completed
O202659,2,2024-09-03,C51782,P1071,1,18.65,0.0,8.95,completed
O202671,3,29/11/2024,C51792,P1093,1,13.81,10.0,6.14,completed
O202616,5,12/12/2024,C51751,P1109,3,29.87,20.0,20.91,completed
O204222,1,2024-12-09,C52801,P1046,1,38.58,30.0,34.17,completed
O200918,4,2024-08-26,C50616,P1078,1,59.26,10.0,42.8,completed
O202956,1,2023-11-10,C51950,P1099,2,19.2,10.0,8.53,completed
O203294,4,2023-12-07,C52179,P1015,3,210.98,10.0,182.85,completed
O203738,1,2024-11-17,C52475,P1004,2,304.09,0.0,237.19,completed
O203804,1,2023-06-01,C52518,P1072,3,19.89,0.0,9.55,completed
O202487,4,2024-12-03,C51655,P1015,1,187.54,20.0,182.85,completed
O200636,2,2024-09-07,C50448,P1119,2,54.65,0.0,30.6,completed
O201711,6,2023-12-22,C51117,P1100,1,12.65,0.0,5.06,completed
O203228,1,2024-08-07,C52129,P1075,3,58.73,10.0,42.42,completed
O200601,1,2024-07-07,C50427,P1062,1,25.63,10.0,13.67,completed
O201102,1,2024-05-24,C50742,P1021,1,163.75,0.0,127.73,completed
O205289,1,2024-12-07,C53596,P1058,1,51.91,20.0,31.15,completed
O201274,2,2024-04-07,C50832,P1108,1,15.87,0.0,6.35,completed
O201066,2,2023-10-14,C50716,P1030,1,61.28,0.0,37.99,completed
O204312,3,2024-04-20,C52871,P1023,1,355.1,,276.98,completed
O203145,2,2023-01-30,C52071,P1032,1,38.3,5.0,25.0,completed
O204262,4,"Dec 30, 2024",C52843,P1102,2,30.56,0.0,12.22,completed
O201770,2,2023-05-13,C51170,P1005,2,61.99,0.0,48.35,completed
O203656,1,"May 22, 2024",C52425,P1034,1,32.89,0.0,20.39,completed
O204982,2,"Aug 21, 2024",C53365,P1015,1,222.7,5.0,182.85,completed
O201413,2,"Apr 13, 2024",C50928,P1009,1,179.6,0.0,140.09,completed
O204028,4,14/09/2024,C52672,P1017,1,222.03,0.0,173.18,completed
O201449,1,2024-04-13,C50953,P1088,3,60.76,0.0,39.49,completed
O205578,2,2024-06-24,C53803,P1015,1,234.42,0.0,182.85,completed
O203100,2,2023-10-22,C52044,P1029,1,60.73,0.0,37.65,completed
O205094,4,14/08/2023,C53460,P1005,1,61.99,0.0,48.35,completed
O204439,2,2024-05-01,C52965,P1032,1,36.29,10.0,25.0,completed
O205706,1,"Mar 13, 2024",C53892,P1114,3,11.91,0.0,6.67,completed
O201594,1,"Aug 10, 2024",C51047,P1093,4,15.34,0.0,6.14,returned
O204632,3,2024-04-04,C53110,P1007,4,194.48,0.0,151.69,completed
O205497,1,2023-10-11,C53742,P1038,4,29.21,10.0,20.13,completed
O204783,2,2024-03-10,C53219,P1024,2,166.5,0.0,129.87,completed
O205799,1,2023-11-25,C53955,P1097,3,6.43,40.0,4.28,completed
O203935,2,2024-04-24,C52613,P1045,1,47.13,10.0,32.47,completed
O202348,1,2024-11-30,C51570,P1109,1,29.87,20.0,20.91,completed
O205598,1,"Nov 22, 2024",C53819,P1034,1,23.02,30.0,20.39,completed
O202048,1,23/11/2024,C51370,P1084,4,34.24,30.0,31.79,completed
O205477,1,2024-05-21,C53718,P1107,1,12.43,0.0,4.97,completed
O205789,2,2023-09-13,C53945,P1027,1,64.47,0.0,39.97,completed
O200892,1,17/01/2024,C50599,P1062,5,28.48,0.0,13.67,returned
O201044,3,2023-08-26,C50708,P1108,1,15.08,5.0,6.35,completed
O201625,2,2024-09-23,C51060,P1081,1,77.57,0.0,50.42,completed
O200198,1,2024-12-22,C50141,P1008,1,152.33,0.0,118.82,completed
O200623,1,2023-06-21,C50437,P1055,1,26.8,0.0,12.86,completed
O202206,1,2024-11-07,C51475,P1047,1,49.02,0.0,23.53,completed
O201164,2,2023-07-13,C50775,P1020,2,176.36,0.0,137.56,completed
O205612,6,2023-02-13,C53825,P1096,1,10.19,0.0,4.08,completed
O200290,1,2024-11-23,C50207,P1008,1,137.1,10.0,118.82,completed
O202973,1,18/12/2023,C51956,P1074,1,55.52,30.0,51.56,completed
O204790,1,2023-08-08,C53224,P1065,1,45.61,,21.89,completed
O200976,1,2024-11-26,C50660,P1065,1,27.37,40.0,21.89,completed
O204133,1,2023-12-08,C52737,P1015,2,187.54,20.0,182.85,completed
O200878,2,2024-02-27,C50587,P1079,1,72.35,15.0,55.33,returned
O203004,1,2023-04-03,C51978,P1020,1,167.54,5.0,137.56,completed
O200990,3,"Feb 17, 2024",C50676,P1068,2,26.9,0.0,12.91,completed
O202432,1,2024-12-22,C51618,P1038,1,32.46,0.0,20.13,completed
O201408,2,2024-08-24,C50925,P1090,1,77.14,0.0,50.14,completed
O202943,3,2024-06-29,C51943,P1050,2,34.14,0.0,16.39,completed
O204635,1,2023-11-14,C53111,P1037,1,46.67,0.0,28.94,completed
O203795,1,"Oct 29, 2024",C52515,P1048,1,32.96,10.0,17.58,completed
O200342,2,22/05/2024,C50253,P1015,2,234.42,0.0,182.85,completed
O200230,1,2023-09-27,C50159,P1037,2,46.67,0.0,,completed
O202152,1,2024-12-14,C51434,P1092,2,12.23,30.0,6.99,completed
O203210,3,29/08/2024,C52117,P1037,2,46.67,0.0,28.94,completed
O202961,1,2023-12-12,C51953,P1022,1,112.18,10.0,,completed
O202171,3,2024-11-07,C51445,P1032,1,40.32,0.0,25.0,completed
O204732,3,2024-09-17,C53176,P1041,2,71.64,0.0,44.42,completed
O201616,1,2024-08-06,C51058,P1032,3,40.32,0.0,25.0,completed
O201855,1,2024-11-27,C51221,P1088,1,54.68,10.0,39.49,completed
O202805,1,"Jan 22, 2023",C51873,P1050,1,34.14,0.0,16.39,completed
O203670,6,2023-03-22,C52438,P1007,1,194.48,0.0,151.69,completed
O200820,2,2024-03-11,C50549,P1117,2,24.8,10.0,15.43,completed
O200527,4,08/12/2023,C50381,P1039,1,26.17,20.0,20.28,completed
O201668,1,2024-07-21,C51073,P1014,1,336.97,0.0,262.84,completed
O205054,3,2024-11-28,C53417,P1042,1,51.86,20.0,40.19,completed
O204392,1,2023-12-07,C52940,P1016,3,79.1,30.0,88.14,completed
O204497,2,2024-08-30,C53013,P1030,1,61.28,0.0,37.99,completed
O202760,2,2023-09-01,C51837,P1082,1,41.93,0.0,27.25,completed
O202380,4,2024-08-17,C51582,P1041,1,64.48,10.0,44.42,completed
O203450,1,2024-01-06,C52291,P1105,2,10.01,20.0,5.0,completed
O204770,2,2024-09-05,C53208,P1052,2,44.0,0.0,21.12,completed
O200571,4,2024-08-22,C50406,P1046,2,55.11,0.0,34.17,completed
O202616,4,"Dec 12, 2024",C51751,P1077,4,38.16,20.0,31.01,completed
O200157,2,2024-11-09,C50116,P1107,1,12.43,0.0,4.97,completed
O202103,2,2023-07-08,C51406,P1009,3,161.64,10.0,140.09,returned
O200476,3,2024-07-10,C50345,P1069,1,46.28,5.0,23.39,completed
O202506,2,2024-12-10,C51669,P1084,2,34.24,30.0,31.79,completed
O201134,2,2023-08-14,C50759,P1114,1,11.91,0.0,6.67,completed
O200970,1,2023-10-31,C50655,P1004,2,273.68,10.0,237.19,completed
O200005,1,28/12/2023,C50003,P1118,1,24.8,0.0,13.89,completed
O200837,1,"Nov 26, 2024",C50564,P1101,1,12.5,20.0,6.25,completed
O201603,2,"Mar 14, 2024",C51050,P1044,2,55.48,0.0,34.4,
O200728,3,2024-10-28,C50500,P1034,1,32.89,0.0,20.39,completed
O201739,3,2024-12-18,C51144,P1055,1,24.12,10.0,12.86,completed
O204311,1,2024-05-20,C52867,P1099,1,21.33,0.0,8.53,completed
O201295,3,11/02/2024,C50847,P1114,1,11.31,5.0,6.67,completed
O200942,1,13/10/2024,C50635,P1113,1,18.23,0.0,10.21,completed
O201074,4,2024-08-07,C50721,P1015,1,210.98,10.0,182.85,completed
O201745,4,2024-09-03,C51149,P1106,1,16.74,0.0,6.7,completed
O204000,1,"Dec 31, 2024",C52653,P1119,1,54.65,0.0,30.6,completed
O205257,1,2024-08-25,C53571,P1116,3,18.83,0.0,10.54,completed
O205741,1,2024-01-22,C53916,P1029,2,60.73,0.0,37.65,completed
O204534,1,"Feb 05, 2024",C53041,P1098,3,12.2,0.0,4.88,completed
O205586,1,2024-12-08,C53810,P1031,2,115.32,20.0,89.37,completed
O200172,2,2024-01-15,C50127,P1045,2,41.9,20.0,32.47,completed
O202857,2,2024-11-25,C51899,P1014,2,303.27,10.0,262.84,completed
O201338,1,2023-11-28,C50880,P1029,1,54.66,10.0,37.65,completed
O201423,2,2024-12-11,C50936,P1109,1,33.61,10.0,20.91,completed
O201119,1,2024-09-19,C50751,P1032,1,40.32,0.0,25.0,completed
O200210,1,"May 21, 2023",C50147,P1052,1,39.6,10.0,21.12,completed
O201475,4,2024-12-17,C50967,P1088,1,48.61,20.0,39.49,completed
O201890,2,2023-05-11,C51246,P1101,1,15.62,0.0,6.25,completed
O202571,3,2024-05-13,C51717,P1092,2,16.6,5.0,6.99,completed
O201635,1,2024-05-03,C51063,P1112,1,27.63,0.0,15.47,completed
O200950,3,2024-09-30,C50639,P1047,1,49.02,0.0,23.53,completed
O202333,2,2023-05-15,C51564,P1112,1,27.63,0.0,15.47,completed
O204543,1,2024-03-30,C53049,P1087,1,46.61,0.0,30.3,completed
O203292,1,2024-06-01,C52178,P1078,2,65.84,0.0,42.8,completed
O201541,2,03/11/2024,C51004,P1049,1,44.95,0.0,21.58,completed
O204849,1,2023-06-17,C53265,P1032,3,36.29,10.0,25.0,completed
O205488,1,2024-09-07,C53725,P1089,3,78.6,0.0,51.09,returned
O203620,3,2024-12-04,C52398,P1048,1,25.63,30.0,17.58,completed
O205493,2,2024-02-29,C53735,P1037,1,42.0,10.0,28.94,completed
O201277,4,2024-07-25,C50835,P1017,1,222.03,0.0,173.18,completed
O202875,2,2024-01-06,C51907,P1115,1,20.34,20.0,14.24,completed
O203750,4,2023-11-27,C52484,P1111,1,24.38,20.0,17.07,completed
O201621,1,2023-06-09,C51059,P1084,1,44.02,10.0,31.79,completed
O202040,4,2024-05-04,C51361,P1091,1,23.72,0.0,,completed
O201215,1,2024-04-26,C50797,P1003,1,273.9,0.0,213.64,completed
O201142,3,"Oct 21, 2024",C50762,P1061,3,15.53,0.0,7.45,completed
O200590,5,"Oct 08, 2024",C50421,P1048,2,36.62,0.0,17.58,completed
O202809,2,2024-04-23,C51875,P1005,1,52.69,15.0,48.35,completed
O205314,1,2024-02-03,C53610,P1044,1,55.48,0.0,34.4,completed
O200369,1,"Dec 09, 2023",C50268,P1013,3,169.18,10.0,146.62,completed
O203691,1,2024-06-04,C52454,P1015,2,234.42,0.0,182.85,completed
O201970,2,2023-03-20,C51306,P1119,3,54.65,0.0,30.6,completed
O200341,2,2023-06-21,C50252,P1119,1,54.65,0.0,30.6,completed
O201458,1,2024-06-30,C50955,P1110,4,10.34,0.0,5.79,completed
O205380,1,24/04/2024,C53658,P1120,4,20.68,5.0,12.19,completed
O203135,2,01/11/2024,C52063,P1105,1,12.51,0.0,5.0,completed
O203937,4,10/02/2024,C52613,P1044,2,55.48,0.0,34.4,completed
O203648,1,2023-08-26,C52419,P1040,2,64.97,5.0,42.4,completed
O202291,5,2024-12-09,C51532,P1067,1,22.65,20.0,13.59,completed
O201254,1,2024-01-17,C50817,P1054,3,28.68,0.0,13.77,completed
O203464,3,2023-04-27,C52299,P1052,1,44.0,0.0,21.12,returned
O200057,5,"Dec 15, 2024",C50035,P1038,3,25.97,20.0,20.13,completed
O204714,3,2024-09-22,C53166,P1023,-1,355.1,0.0,276.98,returned
O201065,2,2024-09-07,C50716,P1015,1,234.42,0.0,182.85,completed
O200987,2,2024-12-19,C50669,P1067,1,16.99,40.0,13.59,completed
O200945,1,2024-03-07,C50635,P1104,1,21.97,10.0,9.76,completed
O205586,2,2024-12-08,C53810,P1002,1,61.39,40.0,79.8,completed
O205743,1,13/10/2024,C53919,P1013,4,187.98,0.0,146.62,completed
O200957,1,03/08/2024,C50644,P1087,1,44.28,5.0,30.3,completed
O201391,1,2024-07-04,C50915,P1074,1,79.32,0.0,51.56,completed
O200854,4,2024-07-16,C50577,P1060,1,46.08,10.0,24.58,completed
O202023,3,2024-05-30,C51345,P1105,1,12.51,0.0,5.0,completed
O204083,1,2024-08-14,C52716,P1012,1,278.05,0.0,216.88,completed
O203254,1,2024-12-05,C52155,P1018,3,85.58,20.0,83.44,completed
O202401,1,2024-10-02,C51595,P1030,1,58.22,5.0,37.99,completed
O200640,1,2024-06-26,C50449,P1066,1,47.32,0.0,22.71,completed
O201819,1,"Sep 15, 2024",C51204,P1109,1,37.34,0.0,20.91,completed
O203693,1,2023-03-01,C52454,P1093,5,15.34,0.0,,completed
O203854,1,2024-05-20,C52553,P1070,1,27.34,10.0,14.58,completed
O200204,4,2024-11-23,C50142,P1019,1,176.32,40.0,229.22,completed
O205056,1,2023-08-19,C53421,P1020,4,176.36,0.0,137.56,returned
O203956,1,2023-08-11,C52627,P1065,3,45.61,0.0,21.89,completed
O201531,1,2024-07-26,C50993,P1012,1,278.05,0.0,216.88,completed
O202321,1,30/09/2024,C51556,P1075,1,62.0,5.0,42.42,completed
O203265,2,30/12/2024,C52162,P1065,2,45.61,0.0,21.89,completed
O203603,2,2024-06-07,C52389,P1099,2,21.33,0.0,8.53,completed
O205334,3,26/11/2024,C53627,P1032,1,32.26,20.0,25.0,completed
O204359,3,2024-03-24,C52909,P1020,2,158.72,10.0,137.56,completed
O200121,1,2024-07-16,C50085,P1017,1,199.83,10.0,173.18,completed
O205795,1,2024-12-14,C53953,P1087,1,32.63,30.0,30.3,completed
O204517,4,2024-12-07,C53026,P1058,2,38.93,40.0,31.15,completed
O200054,1,09/09/2024,C50034,P1115,5,25.43,0.0,14.24,completed
O200480,1,2024-12-29,C50349,P1101,2,15.62,0.0,6.25,completed
O203415,2,15/11/2024,C52263,P1114,1,11.91,0.0,6.67,completed
O200232,3,2024-12-30,C50160,P1037,1,44.34,5.0,28.94,completed
O205649,3,2024-02-23,C53856,P1013,3,187.98,0.0,146.62,completed
O203153,1,28/10/2023,C52076,P1088,1,54.68,10.0,39.49,completed
O203171,1,2023-06-19,C52089,P1009,1,179.6,0.0,140.09,completed
O205716,2,2024-11-29,C53899,P1092,4,15.72,10.0,6.99,completed
O202166,3,2024-08-20,C51444,P1037,2,44.34,5.0,28.94,completed
O200408,2,2023-11-30,C50291,P1040,1,54.71,20.0,42.4,completed
O203093,1,2023-01-18,C52040,P1034,2,32.89,0.0,20.39,completed
O200843,2,"Nov 24, 2024",C50571,P1079,2,76.61,10.0,55.33,completed
O204928,3,19/02/2024,C53325,P1068,1,26.9,0.0,12.91,completed
O204075,3,2024-12-19,C52709,P1086,1,47.32,40.0,51.27,completed
O203335,2,09/05/2024,C52206,P1104,2,24.41,0.0,9.76,completed
O203370,1,13/02/2024,C52224,P1045,2,49.75,5.0,32.47,completed
O204776,2,2024-11-26,C53215,P1041,1,64.48,10.0,44.42,completed
O201933,1,08/06/2024,C51276,P1119,1,54.65,0.0,30.6,completed
O204194,5,2024-12-02,C52779,P1030,1,49.02,20.0,37.99,completed
O202377,3,2024-11-21,C51579,P1022,1,118.42,5.0,97.23,completed
O201191,1,2024-06-08,C50788,P1114,1,11.91,0.0,6.67,returned
O204833,2,2024-11-02,C53258,P1120,1,21.77,0.0,12.19,completed
O200071,1,2024-09-21,C50050,P1072,2,19.89,0.0,9.55,completed
O201880,1,2023-12-23,C51238,P1055,3,26.8,0.0,12.86,completed
O203533,2,2023-04-22,C52350,P1086,1,78.87,0.0,51.27,completed
O204213,3,2023-01-18,C52793,P1105,1,12.51,0.0,5.0,completed
O205854,1,2024-12-09,C53988,P1030,1,42.9,30.0,37.99,returned
O205843,1,25/06/2024,C53984,P1018,1,101.63,5.0,83.44,completed
O200212,1,31/08/2024,C50148,P1078,1,65.84,0.0,42.8,completed
O200934,1,2024-12-23,C50628,P1046,1,55.11,0.0,34.17,completed
O203330,2,06/02/2024,C52201,P1026,3,37.29,10.0,25.69,completed
O205303,2,2024-10-29,C53607,P1109,1,37.34,0.0,20.91,completed
O205071,4,2024-03-16,C53432,P1117,1,27.56,0.0,15.43,completed
O202317,1,2024-07-31,C51554,P1004,1,304.09,0.0,237.19,completed
O200303,1,25/11/2024,C50218,P1074,2,63.46,20.0,51.56,completed
O204240,1,2024-11-23,C52818,P1114,2,9.53,20.0,6.67,completed
O204867,4,2024-09-01,C53277,P1036,2,86.88,0.0,53.87,completed
O200956,2,05/07/2023,C50644,P1090,1,77.14,0.0,50.14,completed
O202617,4,2023-04-26,C51753,P1107,1,12.43,0.0,4.97,completed
O201155,1,2024-04-09,C50766,P1058,1,58.4,10.0,31.15,completed
O202389,1,"Nov 16, 2024",C51585,P1063,2,33.85,5.0,17.1,completed
O203924,2,14/11/2023,C52603,P1044,1,55.48,0.0,34.4,completed
O202488,5,2024-06-28,C51656,P1034,1,32.89,0.0,20.39,completed
O203601,3,2024-04-13,C52389,P1050,1,34.14,0.0,16.39,completed
O202273,1,2024-11-08,C51515,P1100,5,10.75,15.0,5.06,completed
O204718,1,06/11/2023,C53171,P1089,1,78.6,0.0,51.09,completed
O201815,2,29/10/2023,C51203,P1112,1,27.63,0.0,15.47,completed
O200219,5,2023-01-27,C50150,P1032,1,34.27,15.0,25.0,completed
O200389,1,2023-11-29,C50280,P1088,2,54.68,10.0,39.49,completed
O203616,2,2024-12-16,C52396,P1012,1,194.64,30.0,216.88,completed
O200373,2,2024-04-08,C50268,P1114,1,11.91,0.0,6.67,completed
O205204,1,2024-11-16,C53531,P1015,1,234.42,0.0,182.85,completed
O200919,3,2024-05-03,C50617,P1118,1,22.32,10.0,13.89,completed
O202485,1,18/07/2023,C51654,P1036,1,86.88,0.0,53.87,completed
O202706,2,2024-06-09,C51813,P1032,1,40.32,0.0,25.0,completed
O200792,1,2024-06-05,C50538,P1032,2,40.32,0.0,25.0,completed
O200492,2,"May 09, 2024",C50359,P1040,1,68.39,0.0,42.4,completed
O201542,3,2024-11-25,C51005,P1058,1,51.91,20.0,31.15,completed
O203845,1,2024-10-29,C52547,P1035,1,67.22,0.0,41.68,completed
O201464,1,2024-03-14,C50962,P1062,1,28.48,0.0,13.67,completed
O201825,3,2024-11-24,C51207,P1087,1,41.95,10.0,30.3,completed
O203688,1,2024-03-22,C52454,P1114,2,11.91,0.0,6.67,completed
O201266,2,29/11/2024,C50826,P1053,1,12.03,30.0,8.25,completed
O201377,3,2024-07-25,C50901,P1091,1,20.16,15.0,9.49,completed
O205498,2,2024-04-15,C53742,P1079,1,76.61,10.0,55.33,completed
O203337,1,2024-12-02,C52206,P1057,2,23.41,20.0,14.04,completed
O202312,1,2024-04-10,C51553,P1032,1,40.32,0.0,25.0,completed
O202019,2,08/12/2023,C51343,P1084,1,44.02,10.0,31.79,completed
O201298,2,2024-05-22,C50847,P1112,1,27.63,0.0,15.47,completed
O200344,1,2024-04-05,C50253,P1025,1,37.89,,24.73,completed
O205358,1,2024-12-23,C53642,P1099,3,18.13,15.0,8.53,completed
O203185,2,2024-09-26,C52099,P1079,1,85.12,0.0,55.33,completed
O204824,1,2024-12-15,C53253,P1036,2,52.13,40.0,53.87,completed
O201370,3,29/11/2024,C50898,P1107,1,11.19,10.0,4.97,completed
O204527,5,06/05/2024,C53034,P1051,3,32.06,15.0,18.11,completed
O204256,3,2024-02-14,C52841,P1014,2,336.97,0.0,262.84,completed
O203185,3,2024-09-26,C52099,P1013,1,187.98,0.0,146.62,completed
O200315,3,16/07/2023,C50230,P1104,1,24.41,0.0,9.76,completed
O203538,1,2024-03-28,C52353,P1052,1,44.0,0.0,21.12,completed
O202849,1,2024-10-07,C51896,P1110,1,10.34,0.0,5.79,completed
O200379,3,"Dec 02, 2024",C50274,P1071,1,14.92,20.0,8.95,completed
O205633,4,2024-09-12,C53843,P1037,1,44.34,5.0,28.94,completed
O205790,1,14/08/2023,C53946,P1051,2,33.95,10.0,18.11,completed
O204798,3,2024-09-09,C53232,P1050,1,30.73,10.0,16.39,completed
O201050,3,2024-12-06,C50708,P1001,1,128.61,40.0,167.19,completed
O204809,2,2024-07-08,C53244,P1002,1,86.96,15.0,79.8,completed
O205604,1,2024-11-24,C53823,P1059,1,17.94,,10.77,completed
O205577,2,2024-12-12,C53802,P1037,1,37.34,20.0,28.94,completed
O203349,3,2024-12-06,C52210,P1048,2,29.3,20.0,17.58,completed
O205076,2,2024-11-17,C53436,P1005,1,61.99,0.0,48.35,completed
O203772,3,2023-01-05,C52503,P1010,1,79.37,30.0,88.44,completed
O204541,5,2024-08-05,C53045,P1082,3,41.93,0.0,27.25,completed
O202903,2,2024-08-25,C51919,P1015,1,199.26,15.0,182.85,completed
O202986,2,"Nov 16, 2024",C51965,P1032,1,40.32,0.0,25.0,completed
O203528,2,23/11/2024,C52347,P1034,5,23.02,30.0,20.39,completed
O204064,2,2024-12-11,C52704,P1056,-3,17.39,30.0,11.92,returned
O200556,4,2024-11-26,C50401,P1088,1,48.61,20.0,39.49,completed
O201051,3,2024-03-25,C50708,P1105,3,12.51,0.0,5.0,completed
O205699,1,2024-06-10,C53886,P1114,3,11.31,5.0,6.67,completed
O200207,1,2024-11-25,C50144,P1015,1,187.54,20.0,182.85,completed
O205194,1,2024-09-18,C53522,P1115,1,24.16,5.0,14.24,completed
O201647,3,2023-05-20,C51066,P1015,2,234.42,0.0,182.85,completed
O200592,1,2024-07-08,C50422,P1004,2,258.48,15.0,237.19,completed
O205574,1,2024-11-20,C53799,P1008,1,152.33,0.0,118.82,completed
O203391,1,2023-05-19,C52237,P1005,2,61.99,0.0,48.35,completed
O201944,3,2023-11-24,C51287,P1118,4,19.84,20.0,13.89,completed
O201059,1,2024-12-02,C50712,P1074,1,63.46,20.0,51.56,completed
O200240,4,2023-10-19,C50172,P1027,2,64.47,0.0,39.97,completed
O203421,1,2024-09-28,C52266,P1072,1,19.89,0.0,9.55,completed
O204807,1,2024-04-17,C53244,P1013,1,178.58,5.0,146.62,completed
O202065,1,2024-05-04,C51377,P1015,1,234.42,0.0,182.85,completed
O205796,1,2024-09-24,C53953,P1080,1,50.9,0.0,33.09,completed
O204003,3,2023-12-08,C52656,P1056,1,19.87,20.0,11.92,completed
O201159,2,2024-04-13,C50770,P1045,3,52.37,0.0,32.47,completed
O201580,5,2023-12-04,C51038,P1092,2,13.98,20.0,6.99,completed
O203607,1,2024-11-25,C52392,P1010,1,102.05,10.0,88.44,completed
O200943,2,2024-04-20,C50635,P1090,1,73.28,5.0,50.14,completed
O204016,1,2024-12-23,C52665,P1114,2,11.91,0.0,6.67,completed
O203816,2,2023-11-24,C52522,P1104,1,21.97,10.0,,completed
O205776,3,2024-11-25,C53941,P1061,1,13.98,10.0,7.45,completed
O200595,1,2023-05-03,C50424,P1049,1,44.95,0.0,21.58,completed
O202336,3,2023-01-15,C51566,P1040,-1,54.71,20.0,42.4,returned
O202636,1,11/12/2023,C51766,P1030,3,55.15,10.0,37.99,completed
O205339,2,09/06/2023,C53629,P1008,3,152.33,0.0,118.82,completed
O203567,1,"Aug 14, 2024",C52364,P1035,1,67.22,0.0,41.68,completed
O200324,1,31/12/2023,C50233,P1084,2,48.91,0.0,31.79,completed
O200753,1,2024-05-10,C50516,P1050,1,34.14,0.0,16.39,completed
O202708,1,2024-12-13,C51814,P1074,3,63.46,20.0,51.56,completed
O202934,4,2024-12-01,C51937,P1085,1,25.01,20.0,20.32,completed
O204141,1,"May 26, 2023",C52742,P1084,1,48.91,0.0,31.79,completed
O203913,1,2024-11-25,C52585,P1115,1,20.34,20.0,14.24,completed
O205227,1,2024-10-22,C53546,P1047,3,49.02,0.0,23.53,completed
O205443,1,2024-07-29,C53700,P1099,1,21.33,0.0,8.53,completed
O202961,2,2023-12-12,C51953,P1074,1,71.39,10.0,51.56,completed
O204998,3,"Aug 06, 2023",C53378,P1004,3,304.09,0.0,237.19,completed
O202174,4,2024-11-23,C51447,P1029,1,48.58,20.0,37.65,completed
O205306,2,2023-01-07,C53607,P1030,1,42.9,30.0,37.99,completed
