customer_id,signup_date,country,acquisition_channel,age
C52920,2023-11-12,Italy,Referral,33.0
C52921,2024-02-23,GERMANY,Email,48.0
C52922,2021-09-20,Austria,Organic Search,
C52923,2022-03-29,GERMANY,Direct,18.0
C52924,2021-08-05,France,Email,51.0
C52925,2023-11-16,Germany,Referral,31.0
C52926,2024-12-19,France,Organic Search,41.0
C52927,2024-02-02,France,Email,27.0
C52928,2024-03-16,Austria,Referral,42.0
C52929,2024-12-17,Netherlands,Direct,69.0
C52930,2024-02-09,Germany,Email,40.0
C52931,2021-05-02,Germany,Paid Social,32.0
C52932,2024-08-25,GERMANY,Paid Social,35.0
C52933,2023-01-10,Italy,Email,20.0
C52934,2021-01-15,Italy,Direct,55.0
C52935,2023-07-21,Germany,Email,42.0
C52936,2024-11-02,Germany,Organic Search,25.0
C52937,2022-07-27,France,Organic Search,26.0
C52938,2023-07-01,DE,Email,38.0
C52939,2022-03-01,Germany,Direct,49.0
C52940,2021-06-18,GERMANY,Organic Search,
C52941,2021-08-14,Germany,Paid Social,51.0
C52942,2024-04-02,Germany,Direct,37.0
C52943,2024-08-22,  GERMANY ,Paid Social,27.0
C52944,2021-12-30,  Germany ,Organic Search,32.0
C52945,2022-09-16,Netherlands,Paid Social,59.0
C52946,2022-04-10,France,Paid Social,21.0
C52947,2021-03-26,Germany,Organic Search,29.0
C52948,2023-09-17,France,Email,49.0
C52949,2024-03-04,France,Email,41.0
C52950,2024-01-06,AUSTRIA,Email,29.0
C52951,2023-02-12,Italy,Email,
C52952,2023-09-19,Germany,Organic Search,50.0
C52953,2021-09-15,Spain,Organic Search,42.0
C52954,2022-01-22,Netherlands,Organic Search,31.0
C52955,2024-10-28,Netherlands,Organic Search,33.0
C52956,2024-05-09,Germany,Referral,41.0
C52957,2024-10-19,Germany,Organic Search,22.0
C52958,2024-10-13,Germany,Email,54.0
C52959,2024-01-07,Italy,Organic Search,58.0
C52960,2024-10-24,Netherlands,Organic Search,35.0
C52961,2023-03-24,Germany,Organic Search,42.0
C52962,2021-01-13,France,Paid Social,52.0
C52963,2021-07-01,Germany,Email,61.0
C52964,2021-10-20,Germany,Referral,57.0
C52965,2021-09-18,  Netherlands ,Organic Search,18.0
C52966,2022-12-22,France,Email,34.0
C52967,2024-03-05,Austria,Referral,44.0
C52968,2024-06-09,Netherlands,Paid Social,32.0
C52969,2023-10-31,Netherlands,Organic Search,
C52970,2022-01-06,Austria,Organic Search,58.0
C52971,2024-04-25,Germany,Organic Search,28.0
C52972,2022-12-26,Netherlands,Direct,36.0
C52973,2021-02-12,Austria,Paid Social,29.0
C52974,2022-09-03,Germany,Paid Social,36.0
C52975,2022-11-20,Germany,Referral,35.0
C52976,2022-08-24,Germany,Paid Social,49.0
C52977,2024-07-01,GERMANY,Email,27.0
C52978,2024-05-07,France,Organic Search,18.0
C52979,2024-02-28,Germany,Paid Social,
C52980,2021-12-22,Netherlands,Organic Search,26.0
C52981,2024-06-26,Germany,Organic Search,30.0
C52982,2024-02-08,Germany,Organic Search,40.0
C52983,2022-04-09,Germany,Email,25.0
C52984,2024-01-06,Germany,Email,23.0
C52985,2023-06-21,Italy,Referral,27.0
C52986,2023-04-24,Germany,Organic Search,25.0
C52987,2021-10-25,Germany,Direct,31.0
C52988,2023-08-04,Germany,Organic Search,31.0
C52989,2021-09-28,Germany,Referral,46.0
C52990,2022-02-10,Netherlands,Referral,26.0
C52991,2021-12-08,Austria,Email,34.0
C52992,2024-11-18,  Germany ,Paid Social,31.0
C52993,2022-09-10,NETHERLANDS,Referral,48.0
C52994,2022-12-27,France,Referral,36.0
C52995,2022-11-07,Spain,Organic Search,51.0
C52996,2024-09-25,France,Referral,24.0
C52997,2023-09-28,Germany,Organic Search,37.0
C52998,2024-10-16,Netherlands,Paid Social,31.0
C52999,2022-10-04,Spain,Email,23.0
C53000,2021-10-31,France,Referral,37.0
C53001,2023-09-20,Italy,Paid Social,
C53002,2022-12-13,Spain,Organic Search,28.0
C53003,2024-06-20,Germany,Paid Social,36.0
C53004,2024-09-07,Austria,Organic Search,
C53005,2023-06-07,Netherlands,Paid Social,20.0
C53006,2024-12-05,France,Paid Social,29.0
C53007,2023-09-16,France,Referral,33.0
C53008,2022-08-19,Spain,Organic Search,33.0
C53009,2023-06-28,Netherlands,Organic Search,35.0
C53010,2021-04-24,France,Paid Social,18.0
C53011,2024-06-22,Germany,Organic Search,30.0
C53012,2021-10-02,FRANCE,Organic Search,44.0
C53013,2022-10-18,  Spain ,Paid Social,22.0
C53014,2023-10-01,Austria,Paid Social,34.0
C53015,2021-05-10,Germany,Organic Search,42.0
C53016,2021-08-11,Spain,Email,
C53017,2024-02-29,Spain,Direct,42.0
C53018,2021-07-24,France,Paid Social,20.0
C53019,2023-06-13,Germany,Organic Search,49.0
C53020,2022-12-03,France,Organic Search,42.0
C53021,2022-06-08,Germany,Organic Search,39.0
C53022,2022-03-29,Germany,Email,51.0
C53023,2024-05-11,Netherlands,Email,34.0
C53024,2024-11-16,  Spain ,Organic Search,31.0
C53025,2021-12-24,Germany,Organic Search,54.0
C53026,2024-11-24,Spain,Paid Social,
C53027,2023-11-05,Spain,Paid Social,30.0
C53028,2023-12-30,Germany,Direct,37.0
C53029,2024-03-15,Germany,Organic Search,51.0
C53030,2024-03-08,Netherlands,Organic Search,37.0
C53031,2024-07-09,AUSTRIA,Paid Social,45.0
C53032,2023-06-21,Germany,Organic Search,47.0
C53033,2023-08-23,Netherlands,Organic Search,31.0
C53034,2022-11-10,Netherlands,Paid Social,43.0
C53035,2021-10-10,AUSTRIA,Organic Search,38.0
C53036,2024-01-25,Austria,Organic Search,23.0
C53037,2021-04-14,  Germany ,Email,
C53038,2022-08-26,Germany,Paid Social,30.0
C53039,2021-09-15,Germany,Organic Search,49.0
C53040,2022-04-02,Italy,Direct,50.0
C53041,2023-12-26,Spain,Organic Search,47.0
C53042,2023-12-15,Austria,Direct,43.0
C53043,2023-03-30,GERMANY,Direct,43.0
C53044,2021-09-06,  France ,Paid Social,41.0
C53045,2023-04-16,Germany,Organic Search,
C53046,2022-12-23,Germany,Referral,44.0
C53047,2024-03-26,Germany,Paid Social,21.0
C53048,2023-10-18,Spain,Organic Search,29.0
C53049,2023-07-02,Germany,Email,26.0
C53050,2023-06-26,Netherlands,Paid Social,51.0
C53051,2024-11-30,  Italy ,Direct,58.0
C53052,2024-05-04,Netherlands,Email,18.0
C53053,2023-07-08,Germany,Direct,57.0
C53054,2023-06-16,Spain,Referral,39.0
C53055,2021-03-24,Netherlands,Email,50.0
C53056,2024-11-07,France,Paid Social,44.0
C53057,2022-11-03,Netherlands,Direct,55.0
C53058,2022-07-25,Spain,Direct,
C53059,2024-12-31,France,Referral,22.0
C53060,2024-03-24,France,Referral,37.0
C53061,2021-05-22,France,Email,44.0
C53062,2021-06-29,Germany,Organic Search,35.0
C53063,2021-03-22,Austria,Direct,46.0
C53064,2023-11-11,Germany,Organic Search,37.0
C53065,2021-07-23,Germany,Organic Search,31.0
C53066,2024-10-29,Germany,Paid Social,25.0
C53067,2024-11-02,Germany,Email,33.0
C53068,2023-09-08,GERMANY,Email,40.0
C53069,2023-12-01,Netherlands,Organic Search,18.0
C53070,2022-09-22,GERMANY,Organic Search,29.0
C53071,2021-07-04,Germany,Organic Search,18.0
C53072,2024-04-14,Spain,Paid Social,31.0
C53073,2021-10-02,Italy,Organic Search,52.0
C53074,2021-08-26,France,Email,24.0
C53075,2022-10-22,Germany,Organic Search,46.0
C53076,2021-02-10,Germany,Paid Social,72.0
C53077,2023-04-17,Germany,Paid Social,55.0
C53078,2024-03-12,Germany,Paid Social,40.0
C53079,2024-06-20,ITALY,Direct,48.0
C53080,2023-11-16,Austria,Organic Search,22.0
C53081,2024-08-05,Germany,Paid Social,19.0
C53082,2023-03-10,Italy,Email,38.0
C53083,2024-08-07,France,Organic Search,43.0
C53084,2023-07-20,Germany,Referral,51.0
C53085,2022-05-30,France,Direct,31.0
C53086,2024-11-09,Germany,Email,40.0
C53087,2022-08-25,Spain,Direct,40.0
C53088,2021-03-24,  Germany ,Paid Social,
C53089,2022-07-03,Netherlands,Paid Social,37.0
C53090,2023-01-13,Germany,Organic Search,28.0
C53091,2022-12-21,Spain,Organic Search,41.0
C53092,2023-08-12,Netherlands,Organic Search,40.0
C53093,2024-09-10,France,Paid Social,33.0
C53094,2022-09-22,Germany,Paid Social,46.0
C53095,2023-08-07,Spain,Organic Search,50.0
C53096,2022-12-05,France,Email,46.0
C53097,2024-07-11,Germany,Organic Search,25.0
C53098,2022-01-28,Spain,Paid Social,39.0
C53099,2021-10-06,DE,Organic Search,27.0
C53100,2023-07-16,Germany,Email,
C53101,2024-02-02,France,Paid Social,27.0
C53102,2024-06-14,GERMANY,Referral,53.0
C53103,2023-10-30,France,Organic Search,47.0
C53104,2024-05-22,Germany,Paid Social,52.0
C53105,2023-02-19,Germany,Direct,
C53106,2021-04-12,Germany,Organic Search,35.0
C53107,2021-11-03,Germany,Paid Social,33.0
C53108,2021-04-28,ITALY,Organic Search,59.0
C53109,2022-11-18,France,Organic Search,36.0
C53110,2023-07-07,FRANCE,Paid Social,22.0
C53111,2022-12-29,Germany,Organic Search,50.0
C53112,2023-09-25,Netherlands,Paid Social,40.0
C53113,2023-06-17,Germany,Direct,56.0
C53114,2024-02-09,Germany,Organic Search,41.0
C53115,2024-01-27,Netherlands,Organic Search,38.0
C53116,2022-11-01,France,Referral,
C53117,2022-12-14,Austria,Paid Social,20.0
C53118,2023-10-25,Spain,Direct,31.0
C53119,2023-11-07,Spain,Organic Search,27.0
C53120,2022-10-27,Germany,Email,18.0
C53121,2022-11-20,Germany,Direct,48.0
C53122,2024-02-26,Germany,Organic Search,31.0
C53123,2024-01-05,AUSTRIA,Referral,49.0
C53124,2021-12-13,Spain,Email,43.0
C53125,2023-04-26,Italy,Referral,45.0
C53126,2024-09-20,Germany,Organic Search,33.0
C53127,2021-04-22,SPAIN,Paid Social,29.0
C53128,2024-08-13,France,Organic Search,39.0
C53129,2022-02-08,Spain,Direct,49.0
C53130,2023-07-21,France,Organic Search,37.0
C53131,2023-04-04,Germany,Organic Search,30.0
C53132,2021-02-03,Germany,Direct,24.0
C53133,2024-10-12,Italy,Organic Search,40.0
C53134,2023-05-15,France,Email,31.0
C53135,2024-11-18,Germany,Organic Search,37.0
C53136,2022-09-13,  Germany ,Email,35.0
C53137,2024-08-25,Germany,Organic Search,33.0
C53138,2024-10-19,Italy,Paid Social,42.0
C53139,2023-09-21,Germany,Paid Social,45.0
C53140,2022-04-24,GERMANY,Paid Social,62.0
C53141,2024-02-17,Austria,Organic Search,47.0
C53142,2023-09-11,France,Organic Search,57.0
C53143,2024-11-09,Germany,Email,28.0
C53144,2023-04-24,Germany,Organic Search,19.0
C53145,2022-08-15,Germany,Organic Search,38.0
C53146,2021-12-20,Germany,Paid Social,48.0
C53147,2024-03-02,Germany,Paid Social,46.0
C53148,2024-12-07,Germany,Email,53.0
C53149,2021-03-30,Austria,Paid Social,18.0
C53150,2024-04-17,Spain,Direct,53.0
C53151,2024-10-23,Spain,Email,42.0
C53152,2021-07-31,Germany,Referral,19.0
C53153,2021-10-21,GERMANY,Email,47.0
C53154,2024-02-24,Italy,Organic Search,40.0
C53155,2024-01-06,Austria,Direct,43.0
C53156,2021-07-16,France,Referral,50.0
C53157,2024-07-24,Germany,Email,43.0
C53158,2023-08-11,Germany,Organic Search,20.0
C53159,2024-10-04,France,Organic Search,36.0
C53160,2024-09-05,France,Email,19.0
C53161,2024-07-01,Germany,Paid Social,46.0
C53162,2023-08-01,Italy,Email,55.0
C53163,2022-07-18,France,Paid Social,23.0
C53164,2023-07-20,  Netherlands ,Paid Social,
C53165,2021-09-30,Germany,Organic Search,27.0
C53166,2024-01-18,Austria,Organic Search,33.0
C53167,2021-12-11,Austria,Organic Search,43.0
C53168,2023-07-26,GERMANY,Referral,33.0
C53169,2021-06-10,Netherlands,Email,46.0
C53170,2022-10-04,Netherlands,Direct,51.0
C53171,2022-06-15,  Spain ,Referral,51.0
C53172,2023-12-05,Germany,Referral,25.0
C53173,2024-06-05,  Spain ,Paid Social,55.0
C53174,2021-06-17,France,Referral,56.0
C53175,2024-08-09,Germany,Direct,57.0
C53176,2024-08-19,Germany,Email,36.0
C53177,2022-12-08,Germany,Organic Search,29.0
C53178,2024-01-18,GERMANY,Email,26.0
C53179,2023-03-05,France,Organic Search,25.0
C53180,2022-01-21,Austria,Organic Search,38.0
C53181,2023-08-17,Germany,Email,48.0
C53182,2021-08-28,Italy,Referral,54.0
C53183,2024-09-06,Germany,Organic Search,32.0
C53184,2024-10-21,Netherlands,Organic Search,38.0
C53185,2024-07-11,Italy,Direct,37.0
C53186,2023-09-28,Spain,Organic Search,30.0
C53187,2023-09-22,Netherlands,Organic Search,47.0
C53188,2024-12-17,Austria,Email,42.0
C53189,2022-07-12,Germany,Referral,40.0
C53190,2021-08-03,Germany,Paid Social,42.0
C53191,2023-09-27,DE,Paid Social,45.0
C53192,2022-11-18,Germany,Paid Social,45.0
C53193,2022-11-08,Germany,Organic Search,28.0
C53194,2021-01-24,Germany,Referral,49.0
C53195,2023-11-07,DE,Referral,41.0
C53196,2022-08-08,Spain,Paid Social,33.0
C53197,2022-03-27,Austria,Organic Search,41.0
C53198,2021-05-03,Austria,Organic Search,42.0
C53199,2023-01-09,Germany,Organic Search,51.0
C53200,2024-09-06,Germany,Organic Search,25.0
C53201,2022-11-30,NETHERLANDS,Organic Search,54.0
C53202,2024-02-10,Netherlands,Referral,38.0
C53203,2024-05-04,Germany,Organic Search,32.0
C53204,2022-11-17,France,Email,32.0
C53205,2024-07-11,France,Paid Social,26.0
C53206,2024-02-24,Germany,Referral,18.0
C53207,2023-09-24,Germany,Direct,46.0
C53208,2021-01-04,Germany,Paid Social,62.0
C53209,2021-04-18,Netherlands,Organic Search,19.0
C53210,2024-12-23,Italy,Referral,27.0
C53211,2024-05-31,France,Organic Search,47.0
C53212,2024-11-02,Austria,Organic Search,37.0
C53213,2024-09-29,Austria,Organic Search,48.0
C53214,2021-03-06,Germany,Direct,37.0
C53215,2024-06-10,Netherlands,Organic Search,31.0
C53216,2023-05-10,France,Paid Social,35.0
C53217,2024-06-08,France,Paid Social,18.0
C53218,2021-01-23,Germany,Email,24.0
C53219,2022-09-16,Spain,Organic Search,49.0
C53220,2024-04-28,Italy,Direct,52.0
C53221,2024-06-11,Germany,Referral,55.0
C53222,2023-12-04,  Germany ,Paid Social,43.0
C53223,2022-10-06,Germany,Paid Social,18.0
C53224,2022-10-20,Austria,Referral,30.0
C53225,2024-11-30,Netherlands,Referral,54.0
C53226,2023-04-24,Germany,Paid Social,57.0
C53227,2023-05-04,Austria,Paid Social,54.0
C53228,2023-09-15,Germany,Organic Search,35.0
C53229,2023-03-14,France,Organic Search,22.0
C53230,2023-09-16,Germany,Organic Search,38.0
C53231,2023-04-15,France,Organic Search,38.0
C53232,2024-07-16,France,Organic Search,57.0
C53233,2024-10-06,Germany,Direct,41.0
C53234,2024-10-28,France,Referral,38.0
C53235,2023-09-30,Spain,Referral,39.0
C53236,2023-04-28,France,Email,43.0
C53237,2024-03-10,Spain,Email,46.0
C53238,2024-07-28,France,Organic Search,29.0
C53239,2023-09-28,Austria,Email,25.0
C53240,2024-03-04,Germany,Organic Search,54.0
C53241,2024-04-27,AUSTRIA,Paid Social,18.0
C53242,2024-02-07,Germany,Direct,58.0
C53243,2024-04-23,Germany,Direct,18.0
C53244,2022-05-04,Germany,Organic Search,31.0
C53245,2023-07-10,Germany,Referral,50.0
C53246,2023-10-29,Italy,Organic Search,38.0
C53247,2021-01-09,Italy,Organic Search,22.0
C53248,2024-08-14,  Austria ,Organic Search,43.0
C53249,2023-11-23,Germany,Organic Search,
C53250,2021-12-01,Spain,Email,35.0
C53251,2024-07-05,Austria,Paid Social,31.0
C53252,2024-03-23,Germany,Organic Search,38.0
C53253,2024-05-06,France,Direct,31.0
C53254,2023-02-18,Netherlands,Paid Social,67.0
C53255,2024-08-13,Germany,Paid Social,35.0
C53256,2023-03-21,DE,Paid Social,34.0
C53257,2023-10-07,Austria,Paid Social,
C53258,2021-01-03,  GERMANY ,Paid Social,59.0
C53259,2024-01-02,France,Email,18.0
C53260,2024-03-24,  France ,Direct,42.0
C53261,2023-10-03,Austria,Organic Search,35.0
C53262,2023-07-08,  Italy ,Paid Social,21.0
C53263,2024-06-29,Spain,Organic Search,28.0
C53264,2024-02-12,Netherlands,Direct,42.0
C53265,2022-08-30,Netherlands,Organic Search,28.0
C53266,2024-11-23,Netherlands,Organic Search,41.0
C53267,2024-03-12,France,Direct,59.0
C53268,2024-12-20,Germany,Email,40.0
C53269,2024-12-05,  Netherlands ,Organic Search,21.0
C53270,2024-10-15,Austria,Organic Search,28.0
C53271,2024-05-03,France,Paid Social,35.0
C53272,2023-11-22,Spain,Direct,34.0
C53273,2022-02-26,NETHERLANDS,Paid Social,40.0
C53274,2023-09-04,GERMANY,Organic Search,
C53275,2024-05-13,Germany,Email,59.0
C53276,2023-08-08,Germany,Paid Social,38.0
C53277,2024-08-27,Germany,Organic Search,24.0
C53278,2021-10-20,France,Direct,52.0
C53279,2023-02-02,GERMANY,Organic Search,53.0
C53280,2023-07-20,Germany,Direct,41.0
C53281,2023-04-15,Germany,Referral,35.0
C53282,2021-10-18,Austria,Organic Search,45.0
C53283,2022-01-20,Austria,Email,35.0
C53284,2024-07-27,GERMANY,Referral,18.0
C53285,2023-06-22,Germany,Email,45.0
C53286,2021-05-26,DE,Email,49.0
C53287,2021-02-22,  GERMANY ,Organic Search,55.0
C53288,2023-06-08,Germany,Organic Search,29.0
C53289,2022-02-10,Germany,Email,41.0
C53290,2024-03-10,Germany,Organic Search,41.0
C53291,2024-06-14,Italy,Organic Search,39.0
C53292,2022-06-08,France,Paid Social,39.0
C53293,2023-11-02,Spain,Organic Search,38.0
C53294,2022-01-22,Germany,Referral,41.0
C53295,2022-10-10,Germany,Referral,
C53296,2024-09-16,Italy,Referral,53.0
C53297,2023-09-05,Germany,Organic Search,29.0
C53298,2024-09-13,Netherlands,Paid Social,36.0
C53299,2022-06-03,Italy,Referral,33.0
C53300,2022-11-20,France,Paid Social,31.0
C53301,2023-06-05,Germany,Email,19.0
C53302,2023-06-17,France,Email,38.0
C53303,2024-12-29,Germany,Paid Social,44.0
C53304,2021-10-31,Germany,Organic Search,36.0
C53305,2024-08-10,Germany,Email,38.0
C53306,2024-08-22,Spain,Organic Search,43.0
C53307,2023-09-16,Netherlands,Direct,55.0
C53308,2022-12-11,Germany,Email,33.0
C53309,2023-08-06,Germany,Organic Search,24.0
C53310,2022-09-22,Netherlands,Email,37.0
C53311,2024-06-17,  Spain ,Paid Social,61.0
C53312,2023-07-10,Germany,Organic Search,24.0
C53313,2024-10-22,Germany,Direct,46.0
C53314,2023-12-08,SPAIN,Email,52.0
C53315,2023-07-30,Spain,Email,
C53316,2024-03-16,Spain,Referral,43.0
C53317,2023-07-17,Germany,Paid Social,45.0
C53318,2024-10-01,Germany,Paid Social,35.0
C53319,2022-03-21,France,Organic Search,30.0
C53320,2024-12-06,Germany,Organic Search,31.0
C53321,2024-07-01,Spain,Paid Social,34.0
C53322,2024-08-19,Germany,Paid Social,34.0
C53323,2023-06-20,Netherlands,Referral,32.0
C53324,2024-07-26,Spain,Paid Social,34.0
C53325,2022-10-15,Italy,Email,52.0
C53326,2024-05-10,Netherlands,Referral,23.0
C53327,2021-12-25,Italy,Direct,18.0
C53328,2022-10-15,GERMANY,Paid Social,52.0
C53329,2023-05-03,Germany,Direct,36.0
C53330,2022-11-08,Germany,Referral,33.0
C53331,2023-02-11,Italy,Organic Search,37.0
C53332,2024-07-09,Spain,Paid Social,41.0
C53333,2022-07-26,Germany,Organic Search,32.0
C53334,2024-04-22,Germany,Email,44.0
C53335,2021-07-28,Germany,Email,26.0
C53336,2024-05-14,Germany,Paid Social,34.0
C53337,2024-06-10,Spain,Referral,18.0
C53338,2023-03-04,Germany,Paid Social,52.0
C53339,2024-03-28,Austria,Paid Social,36.0
C53340,2024-10-12,FRANCE,Direct,46.0
C53341,2024-06-19,Germany,Direct,44.0
C53342,2023-02-16,Germany,Referral,45.0
C53343,2023-06-22,Italy,Organic Search,38.0
C53344,2024-05-28,Netherlands,Organic Search,43.0
C53345,2022-09-23,France,Organic Search,
C53346,2024-06-22,Germany,Paid Social,24.0
C53347,2022-11-17,Spain,Organic Search,37.0
C53348,2024-06-25,Spain,Direct,30.0
C53349,2021-08-29,AUSTRIA,Email,55.0
C53350,2021-05-14,Netherlands,Paid Social,43.0
C53351,2024-12-29,Spain,Organic Search,29.0
C53352,2024-08-28,Germany,Paid Social,35.0
C53353,2024-09-10,Netherlands,Paid Social,40.0
C53354,2024-11-16,Germany,Email,37.0
C53355,2023-04-23,Netherlands,Organic Search,41.0
C53356,2022-09-14,Italy,Referral,39.0
C53357,2021-12-03,Italy,Organic Search,21.0
C53358,2023-07-14,France,Organic Search,18.0
C53359,2022-05-25,France,Direct,34.0
C53360,2024-10-31,Spain,Organic Search,45.0
C53361,2021-01-14,Italy,Organic Search,34.0
C53362,2021-12-30,Austria,Email,53.0
C53363,2022-07-09,Germany,Paid Social,37.0
C53364,2022-04-17,Germany,Organic Search,54.0
C53365,2022-06-04,SPAIN,Organic Search,52.0
C53366,2024-01-15,Austria,Organic Search,51.0
C53367,2022-11-16,Austria,Paid Social,
C53368,2023-11-29,Netherlands,Organic Search,38.0
C53369,2024-09-17,Germany,Referral,53.0
C53370,2023-11-14,Germany,Direct,41.0
C53371,2024-02-27,Austria,Organic Search,45.0
C53372,2023-01-11,Germany,Paid Social,21.0
C53373,2022-02-01,Netherlands,Organic Search,61.0
C53374,2022-11-05,Austria,Organic Search,29.0
C53375,2024-11-28,Spain,Organic Search,18.0
C53376,2023-12-07,GERMANY,Referral,34.0
C53377,2022-08-30,AUSTRIA,Paid Social,18.0
C53378,2023-05-09,Germany,Paid Social,25.0
C53379,2024-07-25,Germany,Email,
C53380,2024-01-29,Germany,Referral,33.0
C53381,2023-09-25,Germany,Organic Search,21.0
C53382,2024-09-12,Italy,Organic Search,38.0
C53383,2024-02-02,Spain,Direct,27.0
C53384,2023-12-31,Germany,Paid Social,48.0
C53385,2022-03-31,Spain,Email,27.0
C53386,2021-10-13,France,Email,41.0
C53387,2024-11-29,  Netherlands ,Paid Social,24.0
C53388,2023-11-10,Spain,Organic Search,
C53389,2023-03-23,France,Organic Search,44.0
C53390,2023-10-29,Germany,Paid Social,
C53391,2021-06-29,DE,Paid Social,34.0
C53392,2024-07-11,France,Referral,31.0
C53393,2022-05-19,Italy,Email,29.0
C53394,2024-06-23,France,Direct,29.0
C53395,2023-08-24,GERMANY,Direct,58.0
C53396,2022-08-28,Germany,Email,31.0
C53397,2021-04-04,Spain,Organic Search,18.0
C53398,2024-07-05,Germany,Paid Social,24.0
C53399,2022-03-06,Netherlands,Email,49.0
C53400,2021-06-03,Netherlands,Email,35.0
C53401,2024-05-03,Germany,Organic Search,36.0
C53402,2022-12-19,Germany,Email,52.0
C53403,2023-02-14,Germany,Paid Social,29.0
C53404,2022-07-10,Germany,Paid Social,46.0
C53405,2024-08-18,Netherlands,Referral,30.0
C53406,2022-09-30,Austria,Paid Social,45.0
C53407,2022-05-07,Germany,Paid Social,33.0
C53408,2022-10-19,France,Email,35.0
C53409,2022-04-24,Germany,Email,48.0
C53410,2022-11-01,Germany,Organic Search,47.0
C53411,2021-08-20,Austria,Email,36.0
C53412,2022-01-30,Austria,Paid Social,32.0
C53413,2023-03-25,Austria,Email,57.0
C53414,2024-09-07,Germany,Organic Search,45.0
C53415,2021-06-17,France,Direct,
C53416,2022-05-12,France,Referral,30.0
C53417,2024-10-05,Italy,Paid Social,50.0
C53418,2024-09-17,Netherlands,Organic Search,
C53419,2024-02-10,Italy,Paid Social,36.0
C53420,2022-06-29,Germany,Email,39.0
C53421,2023-03-29,France,Email,
C53422,2022-05-09,Austria,Email,37.0
C53423,2021-11-30,Germany,Direct,52.0
C53424,2023-02-01,Netherlands,Paid Social,53.0
C53425,2023-10-14,France,Email,44.0
C53426,2023-01-03,Italy,Paid Social,54.0
C53427,2023-11-24,Germany,Email,38.0
C53428,2022-09-28,ITALY,Paid Social,46.0
C53429,2022-12-13,Germany,Referral,50.0
C53430,2024-06-09,France,Organic Search,50.0
C53431,2024-09-06,France,Organic Search,49.0
C53432,2022-11-07,GERMANY,Organic Search,46.0
C53433,2023-10-09,Italy,Direct,61.0
C53434,2022-08-31,Spain,Paid Social,32.0
C53435,2021-06-07,Italy,Paid Social,36.0
C53436,2024-04-14,Italy,Paid Social,35.0
C53437,2022-02-23,Netherlands,Paid Social,34.0
C53438,2023-04-06,France,Direct,
C53439,2023-06-26,Spain,Direct,54.0
C53440,2022-03-21,Germany,Referral,26.0
C53441,2021-09-16,Spain,Referral,40.0
C53442,2022-12-16,France,Organic Search,21.0
C53443,2024-11-16,DE,Organic Search,45.0
C53444,2023-11-29,Germany,Email,29.0
C53445,2023-02-03,Germany,Email,24.0
C53446,2021-04-29,GERMANY,Organic Search,40.0
C53447,2023-11-12,France,Referral,30.0
C53448,2021-09-11,GERMANY,Organic Search,31.0
C53449,2023-09-03,GERMANY,Organic Search,40.0
C53450,2024-04-29,Germany,Organic Search,48.0
C53451,2023-04-03,Netherlands,Referral,28.0
C53452,2022-10-03,Germany,Referral,26.0
C53453,2021-05-22,Spain,Paid Social,38.0
C53454,2021-03-19,Germany,Referral,44.0
C53455,2023-04-11,FRANCE,Referral,56.0
C53456,2024-09-11,Germany,Paid Social,25.0
C53457,2022-07-05,France,Referral,34.0
C53458,2023-10-12,France,Organic Search,52.0
C53459,2024-02-16,NETHERLANDS,Paid Social,62.0
C53460,2021-06-26,France,Organic Search,26.0
C53461,2022-01-19,France,Paid Social,29.0
C53462,2022-11-21,  Germany ,Paid Social,43.0
C53463,2024-01-31,France,Organic Search,31.0
C53464,2023-04-24,Germany,Paid Social,29.0
C53465,2024-04-10,Netherlands,Email,41.0
C53466,2024-08-26,France,Email,57.0
C53467,2024-05-06,Austria,Organic Search,22.0
C53468,2024-12-24,France,Organic Search,56.0
C53469,2024-05-02,Germany,Paid Social,31.0
C53470,2024-08-10,Germany,Referral,42.0
C53471,2024-07-21,Germany,Direct,57.0
C53472,2024-04-06,France,Organic Search,42.0
C53473,2024-06-20,Spain,Email,34.0
C53474,2024-10-31,Austria,Email,47.0
C53475,2023-06-10,FRANCE,Direct,36.0
C53476,2023-12-26,Germany,Organic Search,44.0
C53477,2023-07-31,Spain,Paid Social,36.0
C53478,2024-08-09,Germany,Email,48.0
C53479,2023-04-13,Germany,Organic Search,21.0
C53480,2024-07-09,Spain,Organic Search,26.0
C53481,2024-06-18,GERMANY,Organic Search,21.0
C53482,2024-11-26,GERMANY,Paid Social,37.0
C53483,2022-07-13,Germany,Email,
C53484,2024-03-14,Netherlands,Email,30.0
C53485,2024-05-04,Germany,Organic Search,25.0
C53486,2024-11-01,Netherlands,Direct,56.0
C53487,2024-10-04,France,Paid Social,26.0
C53488,2023-10-11,Germany,Direct,23.0
C53489,2023-10-18,GERMANY,Organic Search,41.0
C53490,2022-02-16,Spain,Referral,58.0
C53491,2024-12-08,Germany,Direct,37.0
C53492,2022-07-24,Austria,Referral,38.0
C53493,2024-03-31,France,Referral,53.0
C53494,2024-06-14,  Germany ,Paid Social,
C53495,2023-04-27,France,Email,43.0
C53496,2022-05-09,France,Email,31.0
C53497,2022-03-29,France,Paid Social,43.0
C53498,2024-08-15,Austria,Direct,22.0
C53499,2023-07-26,Spain,Organic Search,31.0
C53500,2021-09-06,DE,Paid Social,55.0
C53501,2024-03-22,Netherlands,Direct,54.0
